"USER_CODE";"USER_NAME";"REG_NO";"START_DATE";"END_DATE";"ADDRESS";"WEARH_ADDRESS";"SALES_PLACE";"LICENCE_TYPE";"DRINKS";"SALE_DAYS";"SALES_START";"SALES_END";"SALE_DAYS_ADDITIONAL";"SALE_START_ADDITIONAL";"SALE_END_ADDITIONAL";"X_KOORD";"Y_KOORD";"WGS_ILGUMA";"WGS_PLATUMA";"STREET_ID";"HOUSE_NR";"SENIUN_NR"
"302452772";"RA44";"A425-243(2.17.2.20-TR3)";"2009-12-16";;"Belmonto g. 17, Vilnius (pastato unikalus Nr. 1096-5001-9042, indeksas 4M2p)";"Belmonto g. 17, Vilnius";"Baras Nr. 1 kavinėje (pirmame aukšte)";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6061702";"587453";"25.356260";"54.684150";"56";"17";"14"
"302331500";"Adriva";"A425-244(2.17.2.20-TR3)";"2009-12-16";;"Žirmūnų g. 68, Vilnius";"Žirmūnų g. 68, Savanorių pr. 22, Vilnius";"Baras Dart's pizza";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6065303";"584068";"25.304820";"54.717070";"694";"68";"2"
"301806798";"Čili pica";"A425-245(2.17.2.20-TR3)";"2009-12-16";;"Viršuliškių g. 42, Vilnius";"Viršuliškių g. 42, Vilnius";"Restoranas prekybos centre Mada";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6064140";"579100";"25.227410";"54.707430";"619";"42";"9"
"302310253";"3B solutions";"A425-247(2.17.2.20-TR3)";"2009-12-21";;"Ukmergės g. 369, Vilnius";"Ukmergės g. 369, Vilnius";"Kavinė BEER BARREL prekybos centre BIG";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6067713";"579126";"25.228790";"54.739520";"567";"369";"4"
"124845897";"Germes plius";"A425-33(2.17.2.20-TR3)";"2010-02-12";;"Dzūkų g. 107, Vilnius";"Dzūkų g. 107, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6059209";"583883";"25.300200";"54.662360";"108";"107";"19"
"120596772";"GELSVA";"A425-34(2.17.2.20-TR3)";"2010-02-19";;"Vokiečių g. 4/Mėsinių g. 2, Vilnius";"Vokiečių g. 4/Mėsinių g. 2, Liepkalnio g.  97B, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6060972";"582880";"25.285150";"54.678370";"627";"4";"16"
"302350326";"Kinų Jonas";"A425-35(2.17.2.20-TR3)";"2010-02-20";;"Vytauto g. 39, Vilnius";"Vytauto g. 39, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"10:00";"22:00";"";"00:00";"00:00";"6062524";"580998";"25.256410";"54.692610";"631";"39";"6"
"300082979";"D. Medziukienės";"A425-36(2.17.2.20-TR3)";"2010-02-22";;"Gynėjų g. 4-129, Vilnius";"Gynėjų g. 4-129, Vilnius";"Kavinė Sandalas";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6062313";"581507";"25.264240";"54.690640";"164";"4";"17"
"164687871";"Kretingos maistas";"A425-37(2.17.2.20-TR3)";"2010-02-23";;"Gedimino pr. 17, Vilnius";"Gedimino pr. 17, Vilnius";"Kavinė  SM";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6061987";"582403";"25.278050";"54.687560";"135";"17";"17"
"133140587";"Samsonas";"A427-7(2.17.2.14-TR3)";"2010-02-26";;"Vilkpėdės g. 10, Vilnius";"Vilkpėdės g. 10, Vilnius  Europos pr. 38, Kaunas";"Specializuotas alkoholinių gėrimų skyrius parduotuvėje";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6059192";"580117";"25.241830";"54.662820";"791";"10";"18"
"181690898";"Šokolado meistrai";"A425-39(2.17.2.20-TR3)";"2010-03-02";;"Pilies g. 28, Vilnius";"Pilies g. 28, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6061403";"583136";"25.289250";"54.682200";"418";"28";"16"
"300110300";"MASINIŲ RENGINIŲ APTARNAVIMO GRUPĖ";"A425-42(2.17.2.20-TR3)";"2010-03-03";;"Rodūnios kelias 2, Vilnius";"Rodūnios kelias 2, Vilnius";"Kavinė COFFE BISS PIZZA Tarptautinio Vilniaus oro uosto atvykimo terminale";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";;;;;;;
"300940552";"Travel Retail Vilnius";"A427-8(2.17.2.14-TR3)";"2010-03-05";;"Rodūnios kelias 2, Vilnius";"Rodūnios kelias 2, Vilnius";"Specializuotas alkoholinių gėrimų skyrius specialioje prekybos vietoje Schengen 3 Tarptautinio Vilniaus oro uosto ll terminalo 2-me aukšte";"mažmenine prekyba alkoholiniais gėrimais neapmuitinamose parduotuvėse";"";"I-VII";"00:00";"24:00:00";"";"";"";;;;;;;
"302479171";"Viorinta";"A425-45(2.17.2.20-TR3)";"2010-03-16";;"S. Nėries g. 21, Vilnius";"S. Nėries g. 21, Vilnius";"Kavinė Pekino svetainė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";;;;;;;
"110193723";"Palink";"A427-9(2.17.2.14-TR3)";"2010-03-09";;"Juodasis kelias 35, Vilnius";"Lentvario g. 33, Vilnius  Juodasis kelias 35, Vilnius  Vaišvilčių ll k., Panevėžio r. sav.";"Specializuotas alkoholinių gėrimų skyrius parduotuvėje IKI569";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";;;;;;;
"8674802";"Valerijaus Lipnevičiaus";"A429-3(2.17.2.17-TR3)";"2010-03-18";;"Naugarduko g./Vytenio g., Vilnius";"Naugarduko g./Vytenio g., Vilnius";"Kioskas";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"300060705";"Automa";"A425-47(2.17.2.20-TR3)";"2010-03-18";;"Upės g. 6, Vilnius";"Upės g. 6, Vilnius";"Baras Bermudai kavinėje";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6062617";"582103";"25.273570";"54.693270";"572";"6";"3"
"302442066";"Valgiai ir kita";"A425-48(2.17.2.10-TR3)";"2010-03-18";;"Žalgirio g. 88, Vilnius";"Žalgirio g. 88, Vilnius";"Kavinė Brandevino";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6063778";"582433";"25.279020";"54.703650";"679";"88";"3"
"302482000";"Bambalynė";"A427-10(2.17.2.14-TR3)";"2010-03-19";;"Stiklių g. 7, Vilnius";"Stiklių g. 7, Vilnius";"Parduotuvė";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru < 8,5 proc.";"";"";"";"";"";"";"";"6061149";"582970";"25.286600";"54.679940";"517";"7";"16"
"302482000";"Bambalynė";"A425-49(2.17.2.20-TR3)";"2010-03-19";;"Stiklių g. 7, Vilnius";"Stiklių g. 7, Vilnius";"Baras";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru < 8,5 proc.";"";"";"";"";"";"";"";"6061149";"582970";"25.286600";"54.679940";"517";"7";"16"
"302483586";"VEJORA";"A429-4(2.17.2.17-TR3)";"2010-03-19";;"Kovo 11-osios g., Grigiškės, Vilnius";"Kovo 11-osios g., Grigiškės, Vilnius";"Paviljonas Nr. 2";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"2569383";"Gedimino smuklė";"A425-52(2.17.2.20-TR3)";"2010-03-25";;"Žirmūnų g. 139, Vilnius";"Žirmūnų g. 139, Vilnius";"Kavinė Gedimino smuklė";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6066315";"583546";"25.297010";"54.726250";"694";"139";"2"
"302485651";"AR24";"A425-67(2.17.2.20-TR3)";"2010-04-08";;"Savanorių pr. 176, Vilnius";"Savanorių pr. 176, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6058040";"579077";"25.225410";"54.652640";"487";"176";"18"
"110778328";"Norfos mažmena";"A427-35(2.17.2.14-TR3)";"2010-08-04";;"Savanorių pr. 1, Vilnius";"Savanorių pr. 1, Vilnius";"Specializuotas alkoholinių gėrimų skyrius parduotuvėje Norfa";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6061062";"581129";"25.258040";"54.679460";"487";"1";"17"
"186232456";"Iloro";"A427-38(2.17.2.14-TR3)";"2010-08-12";;"Senasis Gardino pl. 30, Vilnius";"Senasis Gardino pl. 30, Vilnius";"Specializuotas alkoholinių gėrimų skyrius parduotuvėje";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6053910";"573519";"25.138260";"54.616380";"2787";"30";"20"
"125352619";"ENOMAS";"A427-40(2.17.2.14-TR3)";"2010-08-20";;"Buivydiškių g. 5, Vilnius";"Buivydiškių g. 5, Vilnius";"Parduotuvė degalinėje";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6064530";"579939";"25.240540";"54.710800";"73";"5";"5"
"301737843";"Delikatesai";"A427-41(2.17.2.14-TR3)";"2010-08-26";;"Dominikonų g. 6, Vilnius";"Dominikonų g. 6, Vilnius";"Specializuotas alkoholinių gėrimų skyrius parduotuvėje";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6061259";"582775";"25.283610";"54.680960";"100";"6";"16"
"126150983";"Mažasis skorpionas";"A425-68(2.17.2.20-TR3)";"2010-04-09";;"Žiedų g. 12, Vilnius";"Žiedų g. 12, Vilnius";"Baras";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6060933";"587430";"25.355670";"54.677250";"689";"12";"14"
"301608656";"Bio Sala";"A427-12(2.17.2.14-TR3)";"2010-04-09";;"Konstitucijos pr. 7A, Vilnius";"Konstitucijos pr. 7A, Vilnius";"Specializuotas alkoholinių gėrimų skyrius parduotuvėje Biosala prekybos centre Europa";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6062917";"582329";"25.277160";"54.695930";"2102";"7";"3"
"302484791";"Krisola";"A425-73(2.17.2.20-TR3)";"2010-04-12";;"Savanorių pr. 15, Vilnius";"Savanorių pr. 15, Vilnius";"Kavinė Pekino antis";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6060691";"580744";"25.251960";"54.676190";"487";"15";"17"
"302454524";"Dom Maren";"A425-74(2.17.2.20-TR3)";"2010-04-12";;"Islandijos g. 1/Vilniaus g. 31, Vilnius";"Islandijos g. 1/Vilniaus g. 31, Vilnius";"Baras DREAM HOUSE";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";;;;;;;
"302481813";"AK Studija";"A425-75(2.17.2.20-TR3)";"2010-04-15";;"S. Žukausko g. 20, Vilnius";"S. Žukausko g. 20, Vilnius";"Kavinė Alaus studija";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6064280";"583488";"25.295530";"54.707980";"1977";"20";"2"
"300135773";"Geras maistas";"A425-77(2.17.2.20-TR3)";"2010-04-16";;"Žemaitės g. 6, Vilnius";"Žemaitės g. 6, Vilnius";"Kavinė Geras maistas";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6060511";"580846";"25.253500";"54.674560";"684";"6";"17"
"111537013";"PREMIER RESTAURANTS";"A425-78(2.17.2.20-TR3)";"2010-04-16";;"Ukmergės g. 229, Vilnius";"Ukmergės g. 229, Vilnius";"Greito maisto restoranas Mc DONALD'S";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru < 8,5 proc.";"";"I-VII";"00:00";"24:00:00";"";"";"";"6065570";"580317";"25.246690";"54.720080";"567";"229";"5"
"110165898";"Fragrances International";"A425-79(2.17.2.20-TR3)";"2010-04-20";;"Rodūnios kelias 2, Vilnius";"Rodūnios kelias 2, Vilnius";"Baras kavinėje Duty free tarptautiniame Vilniaus oro uoste";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";;;;;;;
"123579034";"Budruva";"A427-13(2.17.2.14-TR3)";"2010-04-20";;"Sodų g. 5, Vilnius";"Sodų g. 5, Antakalnio g. 61, Kalvarijų g. 172A, T. Ševčenkos g. 16, Vilnius";"Specializuotas alkoholinių gėrimų skyrius parduotuvėje";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6060455";"582817";"25.284030";"54.673730";"509";"5";"16"
"110165898";"Fragrances International";"A427-14(2.17.2.14-TR3)";"2010-04-20";;"Rodūnios kelias 2, Vilnius";"Rodūnios kelias 2, Vilnius";"Specializuotas alkoholinių gėrimų skyrius neapmuitinamoje parduotuvėje Tarptautiniame Vilniaus oro uoste";"mažmenine prekyba alkoholiniais gėrimais neapmuitinamose parduotuvėse";"";"";"";"";"";"";"";;;;;;;
"302482018";"PIETUS IN";"A425-80(2.17.2.20-TR3)";"2010-04-22";;"Kalvarijų g. 172A, Vilnius";"Kalvarijų g. 172A, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6064701";"582877";"25.286170";"54.711860";"216";"172";"3"
"302490972";"Cin Čiu";"A425-84(2.17.2.20-TR3)";"2010-04-26";;"Ukmergės g. 222, Vilnius";"Ukmergės g. 222, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6065170";"580270";"25.245850";"54.716500";"567";"222";"5"
"123579034";"Budruva";"A427-15(2.17.2.14-TR3)";"2010-04-26";;"Rinktinės g. 55, Vilnius";"Rinktinės g. 55, Antakalnio g. 61, Kalvarijų g. 172A, T. Ševčenkos g. 16, Vilnius, Popieriaus g. 59, Vilnius";"Specializuotas alkoholinių gėrimų skyrius parduotuvėje";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6063589";"582983";"25.287490";"54.701860";"456";"55";"2"
"123730034";"OKŠARUM";"A425-88(2.17.2.20-TR3)";"2010-04-27";;"Panerių g. 21, Vilnius";"Panerių g. 21, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6060019";"582089";"25.272620";"54.669930";"393";"21";"17"
"110165898";"Fragrances International";"A425-90(2.17.2.20-TR3)";"2010-04-27";;"Rodūnios kelias 2, Vilnius";"Rodūnios kelias 2, Vilnius";"Baras kavinėje Duty free 1 Tarptautiniame Vilniaus oro uoste";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";;;;;;;
"300067653";"Pramogų verslo idėjos";"A425-92(2.17.2.20-TR3)";"2010-04-28";;"Klaipėdos g. 3, Vilnius";"Klaipėdos g. 3, Vilnius";"Baras";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6061345";"582432";"25.278310";"54.681790";"243";"3";"16"
"302351079";"Crustum";"A425-93(2.17.2.20-TR3)";"2010-04-28";;"Ozo g. 18, Vilnius";"Ozo g. 18, Vilnius";"Baras kavinėje";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6064859";"582046";"25.273320";"54.713420";"376";"18";"1"
"302494173";"Česmora";"A429-5(2.17.2.17-TR3)";"2010-04-28";;"Žvirblių g. 7, Vilnius";"Žvirblių g. 7, Vilnius";"Kioskas turgavietėje";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru kurortinio, poilsio ir turizmo sezonų metu < 8,5 proc";"";"";"";"";"";"";"";;;;;;;
"121188510";"My dreamhome";"A425-100(2.17.2.20-TR3)";"2010-05-07";;"Didžioji g. 21, Vilnius";"Didžioji g. 21, Vilnius";"Baras naktiniame klube WATER WORLD";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6061052";"582997";"25.286990";"54.679070";"95";"21";"16"
"121474216";"Lazdynų žibutė";"A425-102(2.17.2.20-TR3)";"1970-01-01";;"Ąžuolyno g. 10, Vilnius";"Šiltnamių g. 38A, Ąžuolyno g. 10, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6063925";"579830";"25.238680";"54.705380";"746";"10";"5"
"124845897";"Germes plius";"A425-104(2.17.2.20-TR3)";"2010-05-13";;"Labdarių g. 8, Vilnius";"Labdarių g. 8, Vilnius";"Kavinė Maldova";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6061714";"582582";"25.280740";"54.685080";"270";"8";"16"
"126243957";"AJ šokoladas";"A425-105(2.17.2.20-TR3)";"2010-05-14";;"Pilies g. 8, Vilnius";"Pilies g. 8, Vilnius  Vytauto g. 4, Trkai";"Baras Pilies šokoladinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6061614";"583161";"25.289690";"54.684090";"418";"8";"16"
"2611437";"Transmedos valda";"A425-110(2.17.2.20-TR3)";"2010-05-21";;"J. Jasinskio g. 14, Vilnius";"J. Jasinskio g. 14, Vilnius";"Baras viešbutyje Europa City";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6061931";"581427";"25.262900";"54.687220";"182";"14";"17"
"300105926";"Darom AS";"A425-112(2.17.2.20-TR3)";"2010-05-25";;"J. Basanavičiaus g. 37-16, Vilnius";"J. Basanavičiaus g. 37-16, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6061312";"581630";"25.265880";"54.681620";"174";"37";"17"
"300516653";"Ameritek";"A425-114(2.17.2.20-TR3)";"2010-05-26";;"Rodūnios kelias 2, Vilnius";"Rodūnios kelias 2, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";;;;;;;
"302491323";"Prie pilies";"A425-116(2.17.2.20-TR3)";"2010-05-28";;"Pilies g. 6/Bernardinų g. 2, Vilnius";"Pilies g. 6/Bernardinų g. 2, Vilnius";"Baras 13 statinių";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6061624";"583160";"25.289680";"54.684180";"418";"6";"16"
"302485893";"ALAVITIS";"A425-118(2.17.2.20-TR3)";"2010-06-03";;"S. Daukanto a. 2/Universiteto g. 10, Vilnius";"S. Daukanto a. 2/Universiteto g. 10, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6061614";"582912";"25.285830";"54.684130";"474";"2";"16"
"302485651";"AR24";"A425-120(2.17.2.20-TR3)";"2010-06-04";;"Kalvarijų g. 206, Vilnius";"Kalvarijų g. 206, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6065964";"582549";"25.281440";"54.723260";"216";"206";"1"
"300085605";"Omaras";"A425-121(2.17.2.20-TR3)";"2010-06-09";;"Aušros Vartų g. 7, Vilnius";"Aušros Vartų g. 7, Vilnius";"Kavinė PORTOBELO";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6060722";"583085";"25.288260";"54.676090";"40";"7";"16"
"164687871";"Kretingos maistas";"A425-126(2.17.2.20-TR3)";"2010-06-09";;"Savanorių pr. 65-62,61/Geležinio Vilko g. 1-61, 62, Vilnius";"Savanorių pr. 65-62,61/Geležinio Vilko g. 1-61, 62, Vilnius";"Kavinė Velga";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6059958";"579955";"25.239530";"54.669730";"487";"65";"18"
"302430092";"Fresh Projects";"A425-130(2.17.2.20-TR3)";"2010-06-10";;"J. Jasinskio g. 16A, Vilnius";"J. Jasinskio g. 16A, Vilnius";"Kavinė SUSHI EXPRESSO";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6061866";"581211";"25.259530";"54.686670";"182";"16";"17"
"222066250";"Čarlina";"A425-133(2.17.2.20-TR3)";"2010-06-11";;"Ozo g. 41, Vilnius";"Ozo g. 41, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6064266";"579987";"25.241210";"54.708420";"376";"41";"5"
"300662156";"Danutos kampelis";"A425-136(2.17.2.20-TR3)";"2010-06-15";;"Granito g. 3, Vilnius";"Granito g. 3, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6055823";"574230";"25.149750";"54.633460";"155";"3";"20"
"302307595";"Bodegas";"A425-137(2.17.2.20-TR3)";"2010-06-15";;"Kalvarijų g. 61, Vilnius";"Kalvarijų g. 61, Vilnius";"Baras";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6063361";"582714";"25.283260";"54.699850";"216";"61";"3"
"302477284";"Catalonian distributors";"A427-19(2.17.2.14-TR3)";"2010-06-02";;"Jogalios g. 4, Vilnius";"Jogalios g. 4, Vilnius";"Specializuotas alkoholinių gėrimų skyrius parduotuvėje";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";;;;;;;
"126243957";"AJ šokoladas";"A427-20(2.17.2.14-TR3)";"2010-06-08";;"Gedimino pr. 9, Vilnius";"Gedimino pr. 9, Vilnius";"Alkoholinių gėrimų skyrius parduotuvėje AJ šokoladas";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6061930";"582609";"25.281220";"54.687020";"135";"9";"16"
"300536645";"Militė";"A425-139(2.17.2.20-TR3)";"2010-06-16";;"Dariaus ir Girėno g. 69, Vilnius";"Dariaus ir Girėno g. 69, Vilnius";"Baras";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6057228";"582188";"25.273370";"54.644850";"89";"69";"19"
"125406166";"FREOR LT";"A425-142(2.17.2.20-TR3)";"2010-06-17";;"Motorų g. 6, Vilnius";"Motorų g. 6, Vilnius";"Kavinė Pietų ložė";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6055944";"581140";"25.256790";"54.633480";"772";"6";"19"
"302472497";"Ukrainietiški patiekalai";"A425-143(2.17.2.20-TR3)";"2010-06-18";;"Algirdo g. 5, 7-2, Vilnius";"Algirdo g. 5, 7-2, Vilnius";"Restoranas Boršč";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6061219";"581873";"25.269610";"54.680750";"17";"5";"17"
"300940552";"Travel Retail Vilnius";"A427-23(2.17.2.14-TR3)";"2010-06-18";;"Rodūnios kelias 2, Vilnius";"Rodūnios kelias 2, Vilnius";"Specializuotas alkoholinių gėrimų skyrius specialioje prekybos vietoje Shengen 4 Tarptautinio Vilniaus oro uosto II terminalo 2-ame aukšte";"mažmenine prekyba alkoholiniais gėrimais neapmuitinamose parduotuvėse";"";"I-VII";"00:00";"24:00:00";"";"";"";;;;;;;
"124688862";"Vilniaus alus";"A427-24(2.17.2.14-TR3)";"2010-06-19";;"Nemenčinės pl. 13A, Vilnius";"Arimų g. 29, Vilnius, Nemenčinės pl. 13A, Vilnius";"Firminė alaus gamyklos parduotuvė";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru < 8,5 proc.";"";"";"";"";"";"";"";"6066672";"585667";"25.330030";"54.729100";"369";"13";"13"
"300119801";"Akepus";"A425-146(2.17.2.20-TR3)";"2010-06-22";;"Žemaitės g. 22, Vilnius";"Žemaitės g. 22, Vilnius";"Baras";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6060229";"581075";"25.256970";"54.671990";"684";"22";"17"
"121099182";"Taurakalnis";"A425-149(2.17.2.20-TR3)";"2010-06-23";;"Gedimino pr. 11, Vilnius";"Olandų g. 51, Ozo g. 14, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6062051";"582593";"25.281010";"54.688110";"135";"11";"16"
"302489219";"Tolmita";"A425-150(2.17.2.20-TR3)";"2010-06-23";;"Trakų g. 2, Vilnius";"Trakų g. 2, Vilnius";"Kavinė BRANDY LOUNGE";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6061144";"582431";"25.278240";"54.679980";"550";"2";"16"
"302509223";"Pašilaičių restoranas";"A425-153(2.17.2.20-TR3)";"2010-06-29";;"Laisvės pr. 125, Vilnius";"Laisvės pr. 125, Vilnius";"Restoranas Pas Juozapą";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6066513";"579638";"25.236410";"54.728660";"272";"125";"7"
"123637950";"Disona";"A425-154(2.17.2.20-TR3)";"2010-07-01";;"M. K. Čiurlionio g. 102, Vilnius";"M. K. Čiurlionio g. 102, Vilnius";"Kavinė Lakštingala";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6061378";"579589";"25.234250";"54.682540";"315";"102";"18"
"302513467";"Kaštoniukas";"A425-155(2.17.2.20-TR3)";"2010-07-01";;"Gedvydžių g. 17, Vilnius";"Gedvydžių g. 17, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6067461";"579774";"25.238780";"54.737160";"1135";"17";"4"
"302511893";"Stars and Legends";"A425-156(2.17.2.20-TR3)";"2010-07-02";;"Konstitucijos pr. 12, Vilnius";"Konstitucijos pr. 12, Vilnius";"Kavinė Stars and Legends";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";"6062814";"582382";"25.277950";"54.694990";"2102";"12";"3"
"302310253";"3B solutions";"A425-158(2.17.2.20-TR3)";"2010-07-02";;"Ukmergės g. 244, Vilnius";"Ukmergės g. 244, Vilnius";"Kavinė BEER BARREL";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru < 8,5 proc.";"";"";"";"";"";"";"";"6065759";"580006";"25.241910";"54.721830";"567";"244";"7"
"3417165";"I. Jarmolenkos Sakrana";"A425-159(2.17.2.20-TR3)";"2010-07-02";;"L. Asanavičiūtės g. 15, Vilnius";"L. Asanavičiūtės g. 15, Vilnius";"Picerija Focus";"mažmeninė prekyba alkoholiniais gėrimais";"";"I-VII";"00:00";"24:00:00";"";"";"";;;;;;;
"300119801";"Akepus";"A427-25(2.17.2.14-TR3)";"2010-06-22";;"Žemaitės g. 22, Vilnius";"Žemaitės g. 22, Vilnius";"Specializuotas alkoholinių gėrimų skyrius parduotuvėje";"mažmeninė prekyba alkoholiniais gėrimais";"";"";"";"";"";"";"";"6060229";"581075";"25.256970";"54.671990";"684";"22";"17"
"302310253";"3B solutions";"A427-27(2.17.2.14-TR3)";"2010-07-02";;"Ukmergės g. 244, Vilnius";"Ukmergės g. 244, Vilnius";"Parduotuvė BEER BARREL";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru < 8,5 proc.";"";"";"";"";"";"";"";"6065759";"580006";"25.241910";"54.721830";"567";"244";"7"
